sample.name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4354,Mycobacterium phage Eish,NC_051651.1,109,TRUE,58.15,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4355,Mycobacterium phage EleanorGeorge,NC_051652.1,108,TRUE,59.482,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4356,Mycobacterium phage Emma,NC_051653.1,109,TRUE,56.418,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4357,Mycobacterium phage Empress,NC_051654.1,104,TRUE,57.155,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4358,Mycobacterium phage Fancypants,NC_051656.1,110,TRUE,60.228,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4359,Mycobacterium phage Filuzino,NC_051657.1,105,TRUE,59.306,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4360,Mycobacterium phage Firehouse51,NC_051658.1,98,TRUE,58.166,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4361,Mycobacterium phage Galactic,NC_051661.1,109,TRUE,57.861,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4362,Mycobacterium phage Gandalph,NC_051662.1,104,TRUE,54.974,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4363,Mycobacterium phage Girr,NC_051663.1,102,TRUE,57.754,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4364,Mycobacterium phage Gorge,NC_051664.1,103,TRUE,57.955,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4365,Mycobacterium phage Harley,NC_051665.1,107,TRUE,58.731,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4366,Mycobacterium phage Hlubikazi,NC_051668.1,102,TRUE,55.471,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4367,Mycobacterium phage JoeyJr,NC_051669.1,107,TRUE,58.962,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4368,Mycobacterium phage Kersh,NC_051672.1,107,TRUE,60.19,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4369,Mycobacterium phage Krakatau,NC_051675.1,97,TRUE,53.058,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4370,Mycobacterium phage KristaRAM,NC_051676.1,113,TRUE,58.701,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4371,Mycobacterium phage Lizziana,NC_051678.1,105,TRUE,58.423,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4372,Mycobacterium phage Mahavrat,NC_051679.1,99,TRUE,55.945,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4373,Mycobacterium phage Mantra,NC_051680.1,102,TRUE,57.001,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4374,Mycobacterium phage Mattes,NC_051681.1,105,TRUE,58.074,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4375,Mycobacterium phage Melissauren88,NC_051682.1,95,TRUE,54.356,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4376,Mycobacterium phage MilleniumForce,NC_051683.1,104,TRUE,58.106,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4377,Mycobacterium phage MinionDave,NC_051684.1,103,TRUE,58.027,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4378,Mycobacterium phage Minnie,NC_051685.1,100,TRUE,59.268,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4379,Mycobacterium phage Moonbeam,NC_051687.1,107,TRUE,57.984,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4380,Mycobacterium phage Nitzel,NC_051690.1,98,TRUE,54.857,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4381,Mycobacterium phage Nivrat,NC_051691.1,103,TRUE,58.009,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4382,Mycobacterium phage OldBen,NC_051693.1,101,TRUE,57.159,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4383,Mycobacterium phage OlympiaSaint,NC_051694.1,107,TRUE,58.297,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4384,Mycobacterium phage OwlsT2W,NC_051695.1,103,TRUE,56.515,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4385,Mycobacterium phage Phasih,NC_051696.1,100,TRUE,56.125,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4386,Mycobacterium phage Poenanya,NC_051699.1,107,TRUE,58.666,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4387,Mycobacterium phage Polka14,NC_051700.1,108,TRUE,58.758,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4388,Mycobacterium phage Priscilla,NC_051702.1,105,TRUE,58.23,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4389,Mycobacterium phage QuickMath,NC_051703.1,105,TRUE,57.526,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4390,Mycobacterium phage RitaG,NC_051704.1,103,TRUE,57.789,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4391,Mycobacterium phage Royals2015,NC_051705.1,109,TRUE,57.356,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4392,Mycobacterium phage Sandalphon,NC_051706.1,104,TRUE,59.54,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4393,Mycobacterium phage Spikelee,NC_051710.1,104,TRUE,58.604,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4394,Mycobacterium phage Spoonbill,NC_051711.1,103,TRUE,55.735,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4395,Mycobacterium phage SuperGrey,NC_051713.1,103,TRUE,59.346,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4396,Mycobacterium phage SwagPigglett,NC_051714.1,106,TRUE,58.93,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4397,Mycobacterium phage Veteran,NC_051716.1,94,TRUE,56.147,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4398,Mycobacterium phage Wachhund,NC_051717.1,101,TRUE,54.513,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4399,Mycobacterium phage Whouxphf,NC_051718.1,108,TRUE,59.093,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4400,Mycobacterium phage WillSterrel,NC_051719.1,104,TRUE,58.608,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4401,Mycobacterium phage Zerg,NC_051720.1,104,TRUE,58.079,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4870,Mycobacterium phage Geralt,NC_055730.1,97,TRUE,55.765,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4925,Mycobacterium phage Ochi17,NC_055787.1,110,TRUE,58.069,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4963,Mycobacterium phage LilMoolah,NC_055825.1,106,TRUE,58.136,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,5010,Mycobacterium phage Plumbus,NC_055909.1,102,TRUE,54.468,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cheoctovirus,Cheoctovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3962,Mycobacterium phage Cornie,NC_048850.1,101,TRUE,56.391,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Cornievirus,Cornievirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,4402,Mycobacterium phage MooMoo,NC_051721.1,97,TRUE,55.178,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Moomoovirus,Moomoovirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,2145,Mycobacterium phage Squirty,NC_026588.1,102,TRUE,60.285,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Squirtyvirus,Squirtyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3818,Mycobacterium phage TChen,NC_048705.1,101,TRUE,57.742,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Thetabobvirus,Thetabobvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3842,Mycobacterium phage Renaud18,NC_048729.1,112,TRUE,58.078,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Thetabobvirus,Thetabobvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,3901,Mycobacterium phage ThetaBob,NC_048788.1,106,TRUE,56.714,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Gracegardnervirinae,Gracegardnervirinae,Thetabobvirus,Thetabobvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,43,Salmonella phage SE-W109,KX649889.1,63,TRUE,42.147,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,58,Salmonella phage STP03,KY176369.1,70,TRUE,43.428,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,59,Salmonella phage LPSE1,KY379853.1,59,TRUE,41.854,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,99,Salmonella phage vB_StyS-sam,LC507823.1,66,TRUE,43.221,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,124,Salmonella phage vB_SenS_PVP-SE2,MF431252.1,60,TRUE,42.425,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,164,Salmonella phage S100,MH370358.1,66,TRUE,43.468,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,165,Salmonella phage S102,MH370360.1,64,TRUE,42.439,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,167,Salmonella virus VSe103,MH424443.1,57,TRUE,42.262,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,169,Salmonella virus VSt10,MH424445.1,59,TRUE,41.581,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,293,Salmonella phage vB_SenS_SB3,MK578530.1,63,TRUE,41.147,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,312,Salmonella phage Shelanagig,MK931446.1,70,TRUE,42.541,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,324,Salmonella phage SS5,MK972702.1,67,TRUE,41.392,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,359,Salmonella phage vB_SenS-EnJE1,MN336264.1,54,TRUE,42.894,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,360,Salmonella phage vB_SenS-EnJE6,MN336265.1,67,TRUE,43.129,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,361,Salmonella virus VSe101,MN393078.1,60,TRUE,41.757,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,431,Salmonella phage pink,MT074430.1,71,TRUE,43.203,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,432,Salmonella phage demigod,MT074431.1,56,TRUE,43.605,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,433,Salmonella phage dunkel,MT074432.1,63,TRUE,43.985,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
4.2,"San Jose, CA","WRF D, CA",9/19/22,fall,20 um,434,Salmonella phage wast,MT074451.1,60,TRUE,40.748,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Guernseyvirinae,Guernseyvirinae|nan,Jerseyvirus,Jerseyvirus,Fully clustered
